observed_at,source_id,report_id,market,product_raw,origin_raw,variety_raw,quality,availability,wholesale_price,wholesale_unit,retail_price,retail_unit
2021-11-29,demo-mayorista,demo-may-2021-11-29,Mercado Abasto,Yuca,Santa Cruz,,Segunda,N,53.55,bolsa,,
2021-12-27,demo-mayorista,demo-may-2021-12-27,Mercado Abasto,Achachairú,,,Primera,A,42.94,ciento,,
2021-12-27,demo-mayorista,demo-may-2021-12-27,Mercado Abasto,Papaya,Beni,,Segunda,A,3.96,kg,,
2021-12-27,demo-mayorista,demo-may-2021-12-27,Mercado Abasto,Piña,,,Primera,A,5.84,unidad,,
2021-12-27,demo-mayorista,demo-may-2021-12-27,Mercado Abasto,Sandía,Santa Cruz,,,A,12.12,unidad,,
2021-12-27,demo-mayorista,demo-may-2021-12-27,Mercado Abasto,Durazno,,,,A,7.68,kg,,
2021-12-27,demo-mayorista,demo-may-2021-12-27,Mercado Abasto,Guineo,,,,N,33.54,chipa,,
2021-12-27,demo-mayorista,demo-may-2021-12-27,Mercado Abasto,Yuca,Norte Integrado,,,A,50.39,bolsa,,
2022-01-10,demo-mayorista,demo-may-2022-01-10,Mercado Abasto,Achachairú,Santa Cruz,,,A,43.34,ciento,,
2022-01-10,demo-mayorista,demo-may-2022-01-10,Mercado Abasto,Papaya,,,Primera,A,3.79,kg,,
2022-01-10,demo-mayorista,demo-may-2022-01-10,Mercado Abasto,Piña,Norte Integrado,,,A,5.80,unidad,,
2022-01-10,demo-mayorista,demo-may-2022-01-10,Mercado Abasto,Naranja,Norte Integrado,Criolla,Primera,E,50.98,ciento,,
2022-01-10,demo-mayorista,demo-may-2022-01-10,Mercado Abasto,Durazno,Valles Cruceños,,Primera,A,6.81,kg,,
2022-01-10,demo-mayorista,demo-may-2022-01-10,Mercado Abasto,Guineo,Norte Integrado,,Primera,N,30.83,chipa,,
2022-01-10,demo-mayorista,demo-may-2022-01-10,Mercado Abasto,Tomate,Cochabamba,,,N,7.40,kg,,
2022-01-10,demo-mayorista,demo-may-2022-01-10,Mercado Abasto,Yuca,,,Primera,N,47.12,bolsa,,
2022-01-24,demo-mayorista,demo-may-2022-01-24,Mercado Abasto,Achachairú,Santa Cruz,,,A,45.95,ciento,,
2022-01-24,demo-mayorista,demo-may-2022-01-24,Mercado Abasto,Papaya,Beni,,,A,3.56,kg,,
2022-01-24,demo-mayorista,demo-may-2022-01-24,Mercado Abasto,Piña,Santa Cruz,,Primera,A,6.42,unidad,,
2022-01-24,demo-mayorista,demo-may-2022-01-24,Mercado Abasto,Sandía,,,Segunda,A,13.17,unidad,,
2022-01-24,demo-mayorista,demo-may-2022-01-24,Mercado Abasto,Durazno,Comarapa,,,A,7.43,kg,,
2022-01-24,demo-mayorista,demo-may-2022-01-24,Mercado Abasto,Guineo,Norte Integrado,,,A,31.34,chipa,,
2022-01-24,demo-mayorista,demo-may-2022-01-24,Mercado Abasto,Tomate,Cochabamba,,,N,7.62,kg,,
2022-01-24,demo-mayorista,demo-may-2022-01-24,Mercado Abasto,Yuca,Santa Cruz,,,N,40.61,bolsa,,
2022-02-07,demo-mayorista,demo-may-2022-02-07,Mercado Abasto,Achachairú,Santa Cruz,,Primera,N,57.58,ciento,,
2022-02-07,demo-mayorista,demo-may-2022-02-07,Mercado Abasto,Papaya,Norte Integrado,,Primera,A,3.63,kg,,
2022-02-07,demo-mayorista,demo-may-2022-02-07,Mercado Abasto,Piña,Norte Integrado,,Segunda,A,6.06,unidad,,
2022-02-07,demo-mayorista,demo-may-2022-02-07,Mercado Abasto,Mandarina,Santa Cruz,Ponkan,,E,36.33,ciento,,
2022-02-07,demo-mayorista,demo-may-2022-02-07,Mercado Abasto,Naranja,Santa Cruz,,,E,50.32,ciento,,
2022-02-07,demo-mayorista,demo-may-2022-02-07,Mercado Abasto,Sandía,,,,N,13.88,unidad,,
2022-02-07,demo-mayorista,demo-may-2022-02-07,Mercado Abasto,Durazno,Comarapa,,,A,8.29,kg,,
2022-02-07,demo-mayorista,demo-may-2022-02-07,Mercado Abasto,Guineo,Norte Integrado,,Primera,A,30.19,chipa,,
2022-02-07,demo-mayorista,demo-may-2022-02-07,Mercado Abasto,Yuca,Santa Cruz,,Primera,A,42.00,bolsa,,
2022-02-21,demo-mayorista,demo-may-2022-02-21,Mercado Abasto,Papaya,Santa Cruz,,Primera,A,3.12,kg,,
2022-02-21,demo-mayorista,demo-may-2022-02-21,Mercado Abasto,Piña,Santa Cruz,,,N,6.87,unidad,,
2022-02-21,demo-mayorista,demo-may-2022-02-21,Mercado Abasto,Guineo,Cochabamba,,Segunda,A,27.70,chipa,,
2022-02-21,demo-mayorista,demo-may-2022-02-21,Mercado Abasto,Tomate,Santa Cruz,,Primera,N,6.73,kg,,
2022-02-21,demo-mayorista,demo-may-2022-02-21,Mercado Abasto,Yuca,Santa Cruz,,Primera,A,40.74,bolsa,,
2022-03-21,demo-mayorista,demo-may-2022-03-21,Mercado Abasto,Papaya,Santa Cruz,,,A,3.43,kg,,
2022-03-21,demo-mayorista,demo-may-2022-03-21,Mercado Abasto,Mandarina,Cbba.,Criolla,Primera,N,31.70,ciento,,
2022-03-21,demo-mayorista,demo-may-2022-03-21,Mercado Abasto,Naranja,Norte Integrado,Valencia,Primera,N,42.23,ciento,,
2022-03-21,demo-mayorista,demo-may-2022-03-21,Mercado Abasto,Banano,Cochabamba,,Segunda,A,27.15,chipa,,
2022-03-21,demo-mayorista,demo-may-2022-03-21,Mercado Abasto,Tomate,,,Primera,N,7.09,kg,,
2022-03-21,demo-mayorista,demo-may-2022-03-21,Mercado Abasto,Yuca,,,Primera,A,37.19,bolsa,,
2022-04-04,demo-mayorista,demo-may-2022-04-04,Mercado Abasto,Papaya,Norte Integrado,,Primera,A,3.28,kg,,
2022-04-04,demo-mayorista,demo-may-2022-04-04,Mercado Abasto,Mandarina,Santa Cruz,,Segunda,N,25.45,ciento,,
2022-04-04,demo-mayorista,demo-may-2022-04-04,Mercado Abasto,Naranja,Cochabamba,,,N,40.67,ciento,,
2022-04-04,demo-mayorista,demo-may-2022-04-04,Mercado Abasto,Guineo,Norte Integrado,,Primera,A,23.63,chipa,,
2022-04-04,demo-mayorista,demo-may-2022-04-04,Mercado Abasto,Tomate,,,,N,6.21,kg,,
2022-04-04,demo-mayorista,demo-may-2022-04-04,Mercado Abasto,Yuca,Santa Cruz,,Segunda,A,38.46,bolsa,,
2022-04-18,demo-mayorista,demo-may-2022-04-18,Mercado Abasto,Papaya,,,,A,3.75,kg,,
2022-04-18,demo-mayorista,demo-may-2022-04-18,Mercado Abasto,Mandarina,Santa Cruz,Ponkan,,A,25.26,ciento,,
2022-04-18,demo-mayorista,demo-may-2022-04-18,Mercado Abasto,Naranja,,Criolla,,N,38.09,ciento,,
2022-04-18,demo-mayorista,demo-may-2022-04-18,Mercado Abasto,Guineo,Norte Integrado,,Primera,A,23.49,chipa,,
2022-04-18,demo-mayorista,demo-may-2022-04-18,Mercado Abasto,Yuca,Norte Integrado,,,A,34.18,bolsa,,
2022-05-02,demo-mayorista,demo-may-2022-05-02,Mercado Abasto,Papaya,Santa Cruz,,,A,3.44,kg,,
2022-05-02,demo-mayorista,demo-may-2022-05-02,Mercado Abasto,Mandarina,Cbba.,Ponkan,Segunda,A,24.36,ciento,,
2022-05-02,demo-mayorista,demo-may-2022-05-02,Mercado Abasto,Naranja,Norte Integrado,,Primera,A,35.04,ciento,,
2022-05-02,demo-mayorista,demo-may-2022-05-02,Mercado Abasto,Guineo,Santa Cruz,,,A,23.47,chipa,,
2022-05-02,demo-mayorista,demo-may-2022-05-02,Mercado Abasto,Yuca,Norte Integrado,,Primera,A,39.00,bolsa,,
2022-05-16,demo-mayorista,demo-may-2022-05-16,Mercado Abasto,Papaya,Beni,,Primera,A,3.91,kg,,
2022-05-16,demo-mayorista,demo-may-2022-05-16,Mercado Abasto,Piña,,,Primera,E,8.98,unidad,,
2022-05-16,demo-mayorista,demo-may-2022-05-16,Mercado Abasto,Mandarina,,,Primera,A,21.00,ciento,,
2022-05-16,demo-mayorista,demo-may-2022-05-16,Mercado Abasto,Naranja,Santa Cruz,Valencia,Primera,A,34.93,ciento,,
2022-05-16,demo-mayorista,demo-may-2022-05-16,Mercado Abasto,Guineo,,,,A,22.15,chipa,,
2022-05-16,demo-mayorista,demo-may-2022-05-16,Mercado Abasto,Tomate,,,Segunda,A,5.15,kg,,
2022-05-16,demo-mayorista,demo-may-2022-05-16,Mercado Abasto,Yuca,Santa Cruz,,Segunda,A,36.12,bolsa,,
2022-05-30,demo-mayorista,demo-may-2022-05-30,Mercado Abasto,Papaya,,,,A,3.87,kg,,
2022-05-30,demo-mayorista,demo-may-2022-05-30,Mercado Abasto,Mandarina,,Criolla,Primera,A,21.66,ciento,,
2022-05-30,demo-mayorista,demo-may-2022-05-30,Mercado Abasto,Guineo,Santa Cruz,,Primera,A,24.20,chipa,,
2022-05-30,demo-mayorista,demo-may-2022-05-30,Mercado Abasto,Tomate,Santa Cruz,,Primera,A,5.04,kg,,
2022-05-30,demo-mayorista,demo-may-2022-05-30,Mercado Abasto,Yuca,Norte Integrado,,Primera,A,37.11,bolsa,,
2022-06-13,demo-mayorista,demo-may-2022-06-13,Mercado Abasto,Papaya,Santa Cruz,,Segunda,A,4.11,kg,,
2022-06-13,demo-mayorista,demo-may-2022-06-13,Mercado Abasto,Piña,Santa Cruz,,Primera,N,8.80,unidad,,
2022-06-13,demo-mayorista,demo-may-2022-06-13,Mercado Abasto,Mandarina,Cochabamba,Criolla,Primera,A,22.49,ciento,,
2022-06-13,demo-mayorista,demo-may-2022-06-13,Mercado Abasto,Naranja,,,,A,31.21,ciento,,
2022-06-13,demo-mayorista,demo-may-2022-06-13,Mercado Abasto,Banano,,,Primera,A,26.29,chipa,,
2022-06-13,demo-mayorista,demo-may-2022-06-13,Mercado Abasto,Tomate,Valles Cruceños,,Primera,A,4.38,kg,,
2022-06-13,demo-mayorista,demo-may-2022-06-13,Mercado Abasto,Yuca,Norte Integrado,,Primera,A,38.37,bolsa,,
2022-06-27,demo-mayorista,demo-may-2022-06-27,Mercado Abasto,Papaya,Norte Integrado,,Primera,A,4.10,kg,,
2022-06-27,demo-mayorista,demo-may-2022-06-27,Mercado Abasto,Piña,Santa Cruz,,Primera,N,9.08,unidad,,
2022-06-27,demo-mayorista,demo-may-2022-06-27,Mercado Abasto,Mandarina,,Criolla,Primera,A,25.24,ciento,,
2022-06-27,demo-mayorista,demo-may-2022-06-27,Mercado Abasto,Naranja,Norte Integrado,,,A,32.19,ciento,,
2022-06-27,demo-mayorista,demo-may-2022-06-27,Mercado Abasto,Guineo,Cochabamba,,Primera,A,25.35,chipa,,
2022-06-27,demo-mayorista,demo-may-2022-06-27,Mercado Abasto,Tomate,Valles Cruceños,,Primera,A,4.29,kg,,
2022-06-27,demo-mayorista,demo-may-2022-06-27,Mercado Abasto,Yuca,Santa Cruz,,,A,40.27,bolsa,,
2022-07-11,demo-mayorista,demo-may-2022-07-11,Mercado Abasto,Papaya,Norte Integrado,,,N,4.69,kg,,
2022-07-11,demo-mayorista,demo-may-2022-07-11,Mercado Abasto,Piña,Santa Cruz,,Primera,E,9.65,unidad,,
2022-07-11,demo-mayorista,demo-may-2022-07-11,Mercado Abasto,Mandarina,Valles Cruceños,,,A,24.43,ciento,,
2022-07-11,demo-mayorista,demo-may-2022-07-11,Mercado Abasto,Naranja,Cochabamba,Criolla,Primera,A,33.85,ciento,,
2022-07-11,demo-mayorista,demo-may-2022-07-11,Mercado Abasto,Durazno,Argentina,,Segunda,E,12.45,kg,,
2022-07-11,demo-mayorista,demo-may-2022-07-11,Mercado Abasto,Frutilla,Valles Cruceños,,,N,11.99,kg,,
2022-07-11,demo-mayorista,demo-may-2022-07-11,Mercado Abasto,Banano,Santa Cruz,,Primera,A,25.82,chipa,,
2022-07-11,demo-mayorista,demo-may-2022-07-11,Mercado Abasto,Tomate,Santa Cruz,,Primera,A,4.05,kg,,
2022-07-11,demo-mayorista,demo-may-2022-07-11,Mercado Abasto,Yuca,Santa Cruz,,Primera,A,43.11,bolsa,,
2022-07-25,demo-mayorista,demo-may-2022-07-25,Mercado Abasto,Papaya,Norte Integrado,,,N,4.47,kg,,
2022-07-25,demo-mayorista,demo-may-2022-07-25,Mercado Abasto,Piña,Norte Integrado,,Primera,E,8.39,unidad,,
2022-07-25,demo-mayorista,demo-may-2022-07-25,Mercado Abasto,Mandarina,Cochabamba,Criolla,,A,25.62,ciento,,
2022-07-25,demo-mayorista,demo-may-2022-07-25,Mercado Abasto,Naranja,Cochabamba,Valencia,Primera,A,35.67,ciento,,
2022-07-25,demo-mayorista,demo-may-2022-07-25,Mercado Abasto,Durazno,,,Primera,E,11.71,kg,,
2022-07-25,demo-mayorista,demo-may-2022-07-25,Mercado Abasto,Frutilla,Comarapa,,,A,10.42,kg,,
2022-07-25,demo-mayorista,demo-may-2022-07-25,Mercado Abasto,Guineo,Norte Integrado,,,A,25.32,chipa,,
2022-07-25,demo-mayorista,demo-may-2022-07-25,Mercado Abasto,Tomate,Santa Cruz,,Segunda,A,4.24,kg,,
2022-07-25,demo-mayorista,demo-may-2022-07-25,Mercado Abasto,Yuca,Norte Integrado,,Primera,A,46.35,bolsa,,
2022-08-08,demo-mayorista,demo-may-2022-08-08,Mercado Abasto,Piña,Beni,,Primera,E,9.51,unidad,,
2022-08-08,demo-mayorista,demo-may-2022-08-08,Mercado Abasto,Naranja,Santa Cruz,Criolla,,A,32.52,ciento,,
2022-08-08,demo-mayorista,demo-may-2022-08-08,Mercado Abasto,Frutilla,Cochabamba,,,A,10.22,kg,,
2022-08-08,demo-mayorista,demo-may-2022-08-08,Mercado Abasto,Guineo,,,Segunda,A,25.76,chipa,,
2022-08-08,demo-mayorista,demo-may-2022-08-08,Mercado Abasto,Tomate,,,Primera,A,4.53,kg,,
2022-08-08,demo-mayorista,demo-may-2022-08-08,Mercado Abasto,Yuca,Norte Integrado,,Primera,A,46.42,bolsa,,
2022-08-22,demo-mayorista,demo-may-2022-08-22,Mercado Abasto,Papaya,Santa Cruz,,Primera,N,4.98,kg,,
2022-08-22,demo-mayorista,demo-may-2022-08-22,Mercado Abasto,Naranja,Santa Cruz,Valencia,Primera,A,34.85,ciento,,
2022-08-22,demo-mayorista,demo-may-2022-08-22,Mercado Abasto,Frutilla,,,Primera,A,9.63,kg,,
2022-08-22,demo-mayorista,demo-may-2022-08-22,Mercado Abasto,Guineo,,,,A,30.42,chipa,,
2022-08-22,demo-mayorista,demo-may-2022-08-22,Mercado Abasto,Tomate,Santa Cruz,,Primera,A,4.43,kg,,
2022-08-22,demo-mayorista,demo-may-2022-08-22,Mercado Abasto,Yuca,Santa Cruz,,Segunda,N,50.90,bolsa,,
2022-09-05,demo-mayorista,demo-may-2022-09-05,Mercado Abasto,Piña,,,Primera,N,7.82,unidad,,
2022-09-05,demo-mayorista,demo-may-2022-09-05,Mercado Abasto,Naranja,Norte Integrado,Valencia,Primera,N,38.40,ciento,,
2022-09-05,demo-mayorista,demo-may-2022-09-05,Mercado Abasto,Frutilla,,,Primera,A,10.30,kg,,
2022-09-05,demo-mayorista,demo-may-2022-09-05,Mercado Abasto,Guineo,Norte Integrado,,Segunda,A,29.69,chipa,,
2022-09-05,demo-mayorista,demo-may-2022-09-05,Mercado Abasto,Tomate,Valles Cruceños,,Primera,A,4.73,kg,,
2022-09-05,demo-mayorista,demo-may-2022-09-05,Mercado Abasto,Yuca,Santa Cruz,,Primera,N,58.36,bolsa,,
2022-09-19,demo-mayorista,demo-may-2022-09-19,Mercado Abasto,Piña,Norte Integrado,,,N,7.06,unidad,,
2022-09-19,demo-mayorista,demo-may-2022-09-19,Mercado Abasto,Durazno,Argentina,,Segunda,E,12.34,kg,,
2022-09-19,demo-mayorista,demo-may-2022-09-19,Mercado Abasto,Fresa,Comarapa,,Segunda,A,10.53,kg,,
2022-09-19,demo-mayorista,demo-may-2022-09-19,Mercado Abasto,Guineo,,,Primera,A,33.24,chipa,,
2022-09-19,demo-mayorista,demo-may-2022-09-19,Mercado Abasto,Tomate,Santa Cruz,,Primera,A,5.49,kg,,
2022-09-19,demo-mayorista,demo-may-2022-09-19,Mercado Abasto,Yuca,Santa Cruz,,Primera,E,55.46,bolsa,,
2022-10-17,demo-mayorista,demo-may-2022-10-17,Mercado Abasto,Papaya,Santa Cruz,,,A,4.80,kg,,
2022-10-17,demo-mayorista,demo-may-2022-10-17,Mercado Abasto,Piña,,,,A,6.47,unidad,,
2022-10-17,demo-mayorista,demo-may-2022-10-17,Mercado Abasto,Durazno,Chile,,Segunda,E,12.24,kg,,
2022-10-17,demo-mayorista,demo-may-2022-10-17,Mercado Abasto,Guineo,Norte Integrado,,,N,34.45,chipa,,
2022-10-17,demo-mayorista,demo-may-2022-10-17,Mercado Abasto,Tomate,Santa Cruz,,Segunda,A,5.96,kg,,
2022-10-17,demo-mayorista,demo-may-2022-10-17,Mercado Abasto,Yuca,,,Primera,N,59.16,bolsa,,
2022-10-31,demo-mayorista,demo-may-2022-10-31,Mercado Abasto,Papaya,,,Primera,A,4.52,kg,,
2022-10-31,demo-mayorista,demo-may-2022-10-31,Mercado Abasto,Piña,Norte Integrado,,,A,6.49,unidad,,
2022-10-31,demo-mayorista,demo-may-2022-10-31,Mercado Abasto,Frutilla,Comarapa,,Primera,E,15.62,kg,,
2022-10-31,demo-mayorista,demo-may-2022-10-31,Mercado Abasto,Guineo,Cochabamba,,Primera,N,38.69,chipa,,
2022-10-31,demo-mayorista,demo-may-2022-10-31,Mercado Abasto,Yuca,Santa Cruz,,Primera,E,60.54,bolsa,,
2022-11-14,demo-mayorista,demo-may-2022-11-14,Mercado Abasto,Papaya,Norte Integrado,,Primera,A,4.44,kg,,
2022-11-14,demo-mayorista,demo-may-2022-11-14,Mercado Abasto,Piña,Norte Integrado,,Segunda,A,6.00,unidad,,
2022-11-14,demo-mayorista,demo-may-2022-11-14,Mercado Abasto,Mandarina,Santa Cruz,Criolla,,E,37.27,ciento,,
2022-11-14,demo-mayorista,demo-may-2022-11-14,Mercado Abasto,Sandía,Santa Cruz,,Primera,A,12.04,unidad,,
2022-11-14,demo-mayorista,demo-may-2022-11-14,Mercado Abasto,Guineo,,,,N,36.71,chipa,,
2022-11-14,demo-mayorista,demo-may-2022-11-14,Mercado Abasto,Tomate,Santa Cruz,,Primera,E,6.70,kg,,
2022-11-28,demo-mayorista,demo-may-2022-11-28,Mercado Abasto,Papaya,Santa Cruz,,Primera,A,4.04,kg,,
2022-11-28,demo-mayorista,demo-may-2022-11-28,Mercado Abasto,Piña,Norte Integrado,,,A,6.06,unidad,,
2022-11-28,demo-mayorista,demo-may-2022-11-28,Mercado Abasto,Naranja,,Criolla,Primera,E,51.86,ciento,,
2022-11-28,demo-mayorista,demo-may-2022-11-28,Mercado Abasto,Sandía,Santa Cruz,,Primera,A,11.77,unidad,,
2022-11-28,demo-mayorista,demo-may-2022-11-28,Mercado Abasto,Frutilla,,,Segunda,E,16.72,kg,,
2022-11-28,demo-mayorista,demo-may-2022-11-28,Mercado Abasto,Guineo,Cochabamba,,Primera,N,36.98,chipa,,
2022-11-28,demo-mayorista,demo-may-2022-11-28,Mercado Abasto,Tomate,Cochabamba,,Primera,N,7.39,kg,,
2022-11-28,demo-mayorista,demo-may-2022-11-28,Mercado Abasto,Yuca,,,,N,55.70,bolsa,,
2022-12-12,demo-mayorista,demo-may-2022-12-12,Mercado Abasto,Achacha,Santa Cruz,,Segunda,A,50.57,ciento,,
2022-12-12,demo-mayorista,demo-may-2022-12-12,Mercado Abasto,Papaya,Norte Integrado,,,A,3.63,kg,,
2022-12-12,demo-mayorista,demo-may-2022-12-12,Mercado Abasto,Piña,,,Segunda,A,5.95,unidad,,
2022-12-12,demo-mayorista,demo-may-2022-12-12,Mercado Abasto,Sandía,Santa Cruz,,Primera,A,10.80,unidad,,
2022-12-12,demo-mayorista,demo-may-2022-12-12,Mercado Abasto,Durazno,,,Primera,A,7.72,kg,,
2022-12-12,demo-mayorista,demo-may-2022-12-12,Mercado Abasto,Banano,Norte Integrado,,Primera,N,37.43,chipa,,
2022-12-12,demo-mayorista,demo-may-2022-12-12,Mercado Abasto,Tomate,Valles Cruceños,,Primera,E,7.32,kg,,
2022-12-26,demo-mayorista,demo-may-2022-12-26,Mercado Abasto,Achachairú,Norte Integrado,,Segunda,A,43.12,ciento,,
2022-12-26,demo-mayorista,demo-may-2022-12-26,Mercado Abasto,Papaya,Beni,,Primera,A,3.84,kg,,
2022-12-26,demo-mayorista,demo-may-2022-12-26,Mercado Abasto,Piña,Santa Cruz,,Primera,A,5.98,unidad,,
2022-12-26,demo-mayorista,demo-may-2022-12-26,Mercado Abasto,Sandía,Santa Cruz,,Primera,A,11.81,unidad,,
2022-12-26,demo-mayorista,demo-may-2022-12-26,Mercado Abasto,Durazno,Valles Cruceños,,Primera,A,6.99,kg,,
2022-12-26,demo-mayorista,demo-may-2022-12-26,Mercado Abasto,Banano,Norte Integrado,,Segunda,N,32.58,chipa,,
2022-12-26,demo-mayorista,demo-may-2022-12-26,Mercado Abasto,Tomate,Santa Cruz,,Segunda,E,6.95,kg,,
2022-12-26,demo-mayorista,demo-may-2022-12-26,Mercado Abasto,Yuca,Santa Cruz,,,A,49.33,bolsa,,
2023-01-09,demo-mayorista,demo-may-2023-01-09,Mercado Abasto,Achacha,Santa Cruz,,Primera,A,43.56,ciento,,
2023-01-09,demo-mayorista,demo-may-2023-01-09,Mercado Abasto,Papaya,,,Primera,A,3.62,kg,,
2023-01-09,demo-mayorista,demo-may-2023-01-09,Mercado Abasto,Piña,Norte Integrado,,,A,6.07,unidad,,
2023-01-09,demo-mayorista,demo-may-2023-01-09,Mercado Abasto,Sandía,Santa Cruz,,Primera,A,12.45,unidad,,
2023-01-09,demo-mayorista,demo-may-2023-01-09,Mercado Abasto,Durazno,,,Segunda,A,7.61,kg,,
2023-01-09,demo-mayorista,demo-may-2023-01-09,Mercado Abasto,Guineo,Santa Cruz,,Segunda,A,29.95,chipa,,
2023-01-09,demo-mayorista,demo-may-2023-01-09,Mercado Abasto,Tomate,Santa Cruz,,Primera,N,6.98,kg,,
2023-01-09,demo-mayorista,demo-may-2023-01-09,Mercado Abasto,Yuca,Santa Cruz,,,A,46.58,bolsa,,
2023-02-06,demo-mayorista,demo-may-2023-02-06,Mercado Abasto,Papaya,Santa Cruz,,Primera,A,3.63,kg,,
2023-02-06,demo-mayorista,demo-may-2023-02-06,Mercado Abasto,Piña,,,Primera,N,6.57,unidad,,
2023-02-06,demo-mayorista,demo-may-2023-02-06,Mercado Abasto,Durazno,Mairana,,,A,8.29,kg,,
2023-02-06,demo-mayorista,demo-may-2023-02-06,Mercado Abasto,Banano,Cochabamba,,,A,29.45,chipa,,
2023-02-06,demo-mayorista,demo-may-2023-02-06,Mercado Abasto,Tomate,Valles Cruceños,,,N,7.00,kg,,
2023-02-06,demo-mayorista,demo-may-2023-02-06,Mercado Abasto,Yuca,Santa Cruz,,Primera,A,41.06,bolsa,,
2023-02-20,demo-mayorista,demo-may-2023-02-20,Mercado Abasto,Piña,Beni,,,N,6.48,unidad,,
2023-02-20,demo-mayorista,demo-may-2023-02-20,Mercado Abasto,Naranja,Santa Cruz,,Primera,E,55.23,ciento,,
2023-02-20,demo-mayorista,demo-may-2023-02-20,Mercado Abasto,Guineo,,,,A,25.57,chipa,,
2023-02-20,demo-mayorista,demo-may-2023-02-20,Mercado Abasto,Tomate,,,,N,7.28,kg,,
2023-02-20,demo-mayorista,demo-may-2023-02-20,Mercado Abasto,Yuca,Norte Integrado,,,A,39.15,bolsa,,
2023-03-20,demo-mayorista,demo-may-2023-03-20,Mercado Abasto,Papaya,Santa Cruz,,,A,3.42,kg,,
2023-03-20,demo-mayorista,demo-may-2023-03-20,Mercado Abasto,Piña,,,Primera,N,8.55,unidad,,
2023-03-20,demo-mayorista,demo-may-2023-03-20,Mercado Abasto,Mandarina,,Criolla,Primera,N,29.81,ciento,,
2023-03-20,demo-mayorista,demo-may-2023-03-20,Mercado Abasto,Guineo,Santa Cruz,,Segunda,A,24.81,chipa,,
2023-03-20,demo-mayorista,demo-may-2023-03-20,Mercado Abasto,Tomate,Cochabamba,,Primera,N,7.04,kg,,
2023-03-20,demo-mayorista,demo-may-2023-03-20,Mercado Abasto,Yuca,,,Primera,A,38.65,bolsa,,
2023-04-03,demo-mayorista,demo-may-2023-04-03,Mercado Abasto,Papaya,Norte Integrado,,Segunda,A,3.64,kg,,
2023-04-03,demo-mayorista,demo-may-2023-04-03,Mercado Abasto,Mandarina,Valles Cruceños,,Primera,A,26.89,ciento,,
2023-04-03,demo-mayorista,demo-may-2023-04-03,Mercado Abasto,Naranja,Santa Cruz,,Primera,N,42.29,ciento,,
2023-04-03,demo-mayorista,demo-may-2023-04-03,Mercado Abasto,Guineo,Santa Cruz,,Primera,A,26.35,chipa,,
2023-04-03,demo-mayorista,demo-may-2023-04-03,Mercado Abasto,Tomate,,,Primera,A,5.81,kg,,
2023-04-03,demo-mayorista,demo-may-2023-04-03,Mercado Abasto,Yuca,,,Primera,A,34.17,bolsa,,
2023-04-17,demo-mayorista,demo-may-2023-04-17,Mercado Abasto,Papaya,Norte Integrado,,,A,3.49,kg,,
2023-04-17,demo-mayorista,demo-may-2023-04-17,Mercado Abasto,Piña,,,Primera,E,9.38,unidad,,
2023-04-17,demo-mayorista,demo-may-2023-04-17,Mercado Abasto,Mandarina,Cochabamba,,Primera,A,24.36,ciento,,
2023-04-17,demo-mayorista,demo-may-2023-04-17,Mercado Abasto,Naranja,Norte Integrado,,Primera,N,37.24,ciento,,
2023-04-17,demo-mayorista,demo-may-2023-04-17,Mercado Abasto,Banano,Norte Integrado,,Primera,A,24.95,chipa,,
2023-04-17,demo-mayorista,demo-may-2023-04-17,Mercado Abasto,Tomate,,,Primera,N,5.59,kg,,
2023-04-17,demo-mayorista,demo-may-2023-04-17,Mercado Abasto,Yuca,Norte Integrado,,Segunda,A,34.27,bolsa,,
2023-05-01,demo-mayorista,demo-may-2023-05-01,Mercado Abasto,Papaya,,,Primera,A,3.81,kg,,
2023-05-01,demo-mayorista,demo-may-2023-05-01,Mercado Abasto,Piña,,,,N,9.06,unidad,,
2023-05-01,demo-mayorista,demo-may-2023-05-01,Mercado Abasto,Mandarina,Cbba.,Ponkan,Segunda,A,23.67,ciento,,
2023-05-01,demo-mayorista,demo-may-2023-05-01,Mercado Abasto,Naranja,Santa Cruz,Criolla,Segunda,A,35.51,ciento,,
2023-05-01,demo-mayorista,demo-may-2023-05-01,Mercado Abasto,Guineo,Cochabamba,,Primera,A,24.20,chipa,,
2023-05-01,demo-mayorista,demo-may-2023-05-01,Mercado Abasto,Tomate,Cochabamba,,,A,5.58,kg,,
2023-05-01,demo-mayorista,demo-may-2023-05-01,Mercado Abasto,Yuca,Santa Cruz,,Segunda,A,37.62,bolsa,,
2023-05-15,demo-mayorista,demo-may-2023-05-15,Mercado Abasto,Papaya,Santa Cruz,,Primera,A,3.73,kg,,
2023-05-15,demo-mayorista,demo-may-2023-05-15,Mercado Abasto,Mandarina,Santa Cruz,,Primera,A,21.45,ciento,,
2023-05-15,demo-mayorista,demo-may-2023-05-15,Mercado Abasto,Naranja,Norte Integrado,,,A,32.54,ciento,,
2023-05-15,demo-mayorista,demo-may-2023-05-15,Mercado Abasto,Guineo,Norte Integrado,,Primera,A,25.33,chipa,,
2023-05-15,demo-mayorista,demo-may-2023-05-15,Mercado Abasto,Tomate,Santa Cruz,,,A,4.63,kg,,
2023-05-15,demo-mayorista,demo-may-2023-05-15,Mercado Abasto,Yuca,Santa Cruz,,Segunda,A,37.55,bolsa,,
